subject,predicate,object,truth,kl_rel,degree_product,jaccard,kl,adamic_adar,katz,simrank,ks,predpath,pathent,pra,ensemble_score
http://dbpedia.org/resource/Predator_(film),http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Bill_Duke,0,0.098826,494.0,0.0,0.085089,0.0,0.00075,2.9e-05,0.057766,0.0,81.294504,0.0,0.2665490581557456
http://dbpedia.org/resource/Clerk,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Brian_O'Halloran,0,0.033149,784.0,0.0,0.055931,0.0,0.0,1.9e-05,0.028739,0.0,-14.784529,0.0,0.20751898907541277
http://dbpedia.org/resource/Edward_Scissorhands,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/Vincent_Price,0,0.330215,1130.0,0.0,0.1746,0.0,0.018875,1.7e-05,0.084806,0.0,3472.44204,0.0,0.1963185102606179
http://dbpedia.org/resource/Compaq,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Digital_Equipment_Corporation,0,0.643958,2448.0,0.049505,0.189514,1.730168,0.030125,0.000991,0.259458,0.0,3491.144038,0.0,0.053897416415714994
http://dbpedia.org/resource/IBM,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/Rational_Software,0,0.079952,6440.0,0.012821,0.198991,3.202928,0.015125,0.003132,0.096766,0.0,189.624585,0.0,0.06469418524870123
http://dbpedia.org/resource/Oracle_Corporation,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Agile_Software_Corporation,0,0.594283,645.0,0.0,0.383224,0.0,0.022875,0.000231,0.251617,0.0,8483.253857,0.0,0.22745224373463485
http://dbpedia.org/resource/Rudolf_Christoph_Eucken,http://dbpedia.org/ontology/starring,"http://dbpedia.org/resource/Peru,_Indiana",0,0.045479,1150.0,0.0,0.056199,0.0,0.0,2.9e-05,0.015424,0.0,-14.231832,0.0,0.27704473600771345
http://dbpedia.org/resource/Silicon_Graphics,http://dbpedia.org/ontology/team,"http://dbpedia.org/resource/Peru,_Indiana",0,0.052847,1500.0,0.0,0.06658,0.0,0.0,5.4e-05,0.028374,1.0,-13.848515,0.0,0.9905914113921211
http://dbpedia.org/resource/Harry_Martinson,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Kumasi,0,0.052157,1196.0,0.0,0.048507,0.0,0.0,1.5e-05,0.024658,0.0,-14.175243,0.0,0.06418450716885017
http://dbpedia.org/resource/Bob_Bryan,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Jason_Biggs,0,0.031502,4257.0,0.0,0.055286,0.0,0.0,2.5e-05,0.019756,0.0,-12.343727,0.0,0.27704473600771345
http://dbpedia.org/resource/Mardy_Fish,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Quincy,_Massachusetts",0,0.061398,8604.0,0.0,0.052168,0.0,0.01,0.00011,0.03274,0.0,889.469721,0.0,0.2786656885698494
http://dbpedia.org/resource/Michael_Jackson,http://dbpedia.org/ontology/author,"http://dbpedia.org/resource/Portland,_Maine",0,0.099385,162408.0,0.0,0.065747,0.0,0.000375,5.4e-05,0.050252,0.0,93.044033,0.0,0.06293260674172896
http://dbpedia.org/resource/William_Henry_Bragg,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Penn_Badgley,0,0.048871,161.0,0.0,0.055684,0.0,0.0,0.000111,0.022065,0.0,-17.068303,0.0,0.27704473600771345
http://dbpedia.org/resource/Pervasive_Software,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Stacey_Dash,0,0.042053,261.0,0.0,0.053339,0.0,0.0,4.4e-05,0.015679,0.0,-16.371317,0.0,0.27704473600771345
http://dbpedia.org/resource/Manne_Siegbahn,http://dbpedia.org/ontology/author,"http://dbpedia.org/resource/Gary,_Indiana",0,0.052492,5580.0,0.0,0.050037,0.0,0.0,2e-05,0.033516,0.0,-11.953337,0.0,0.06293260674172896
http://dbpedia.org/resource/SevOne,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Los_Angeles,0,0.053667,60344.0,0.0,0.048079,0.0,0.0205,3.8e-05,0.018047,0.0,1968.610479,0.0,0.2786656885698494
http://dbpedia.org/resource/Saul_Williams,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.049092,230.0,0.0,0.073084,0.0,0.0,5.3e-05,0.031163,1.0,-16.553732,0.0,0.9905914113921211
http://dbpedia.org/resource/Max_Mirnyi,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Lamar,_Missouri",0,0.049303,868.0,0.0,0.052678,0.0,0.0,4e-05,0.01758,0.0,-14.63769,0.0,0.27704473600771345
http://dbpedia.org/resource/Katy_Perry,http://dbpedia.org/ontology/award,"http://dbpedia.org/resource/Kingsland,_Arkansas",0,0.035087,798.0,0.0,0.051347,0.0,0.0,2.8e-05,0.016966,0.0,-14.758992,0.0,0.27704473600771345
http://dbpedia.org/resource/Jimmy_Carter,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Eindhoven,0,0.046602,122200.0,0.0,0.061475,0.0,0.0,1.7e-05,0.023662,1.0,-7.504289,0.0,0.9862910400100482
http://dbpedia.org/resource/Jimi_Hendrix,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Unquillo,0,0.049326,1008.0,0.0,0.052724,0.0,0.0,6e-06,0.019754,0.0,-14.421964,0.0,0.14724162660365306
http://dbpedia.org/resource/Muhammad_Ali,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Bronx,0,0.1038,78280.0,0.0,0.065747,0.0,0.005,7.2e-05,0.041558,0.0,957.992586,0.0,0.06293260674172896
http://dbpedia.org/resource/Mike_Bryan,http://dbpedia.org/ontology/spouse,"http://dbpedia.org/resource/Long_Branch,_New_Jersey",0,0.039598,17556.0,0.0,0.058609,0.0,0.001625,0.000101,0.020846,0.0,122.342166,0.0,0.27704473600771345
http://dbpedia.org/resource/Dolly_Parton,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/New_York_City,0,0.067773,3526677.0,0.0,0.065877,0.0,0.0275,4.2e-05,0.050082,0.0,10625.517911,0.0,0.2681313773352377
http://dbpedia.org/resource/Jimmy_Carter,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Philadelphia,0,0.129627,3802770.0,0.0,0.075015,0.0,0.062125,0.000118,0.072718,0.0,2271.038811,0.0,0.2633386784732507
http://dbpedia.org/resource/Yoko_Ono,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Belgrade,0,0.069969,450840.0,0.0,0.065079,0.0,0.0005,1.5e-05,0.031909,0.0,55.166458,0.0,0.19414747170229518
http://dbpedia.org/resource/Mike_Bryan,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Oxford,0,0.058933,183876.0,0.0,0.053157,0.0,0.001,8.7e-05,0.025101,0.0,70.73513,0.0,0.27704473600771345
http://dbpedia.org/resource/Woodrow_Wilson,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Boston,0,0.141222,1144032.0,0.0,0.075669,0.0,0.06275,9e-05,0.084922,0.0,2663.473634,0.0,0.06149951214376398
http://dbpedia.org/resource/Samantha_Stosur,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/New_York_City,0,0.080001,1055604.0,8.3e-05,0.074694,0.836724,0.0085,0.000235,0.050611,0.0,337.986028,0.0,0.06619647297759462
http://dbpedia.org/resource/Frank_Lloyd_Wright,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Philadelphia,0,0.125741,1771929.0,0.0,0.067949,0.0,0.005625,0.000211,0.072243,0.0,529.92049,0.0,0.2617745260866226
http://dbpedia.org/resource/Beyoncé,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Northampton,_Massachusetts",0,0.086222,47142.0,0.0,0.064415,0.0,0.0005,5.3e-05,0.037464,0.0,30.930136,0.0,0.2665490581557456
http://dbpedia.org/resource/Benazir_Bhutto,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Fenghua_District,0,0.043734,1782.0,0.0,0.051956,0.0,0.0,5e-06,0.02649,0.0,-13.599988,0.0,0.14724162660365306
http://dbpedia.org/resource/Steve_Jobs,http://dbpedia.org/ontology/author,"http://dbpedia.org/resource/Hendersonville,_Tennessee",0,0.061628,1728.0,0.0,0.058024,0.0,0.0,5.2e-05,0.031865,0.0,-13.644381,0.0,0.06653025589359085
http://dbpedia.org/resource/John_Lennon,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Houston,0,0.156012,691218.0,0.000271,0.075957,0.249543,0.011875,4.5e-05,0.052055,0.0,629.094811,0.0,0.06619647297759462
http://dbpedia.org/resource/Ferdinand_von_Mueller,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Minsk,0,0.075642,49640.0,0.0,0.053448,0.0,0.00025,4e-06,0.033716,0.0,15.66605,0.0,0.14070638405376604
http://dbpedia.org/resource/Quentin_Tarantino,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/Minsk,0,0.042106,68255.0,0.0,0.055882,0.0,0.0,7e-06,0.019204,0.0,-8.342751,0.0,0.14724162660365306
http://dbpedia.org/resource/Mary_J._Blige,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/San_Francisco,0,0.131985,807850.0,0.0,0.070002,0.0,0.003,4.6e-05,0.060315,0.0,1239.530848,0.0,0.2665490581557456
http://dbpedia.org/resource/Michael_Chang,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/The_Hague,0,0.034323,38599.0,0.0,0.05897,0.0,0.00175,4.4e-05,0.010284,0.0,144.792717,0.0,0.27704473600771345
http://dbpedia.org/resource/Benjamin_Franklin,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Minneapolis,0,0.080673,125950.0,0.0,0.058395,0.0,0.0025,0.000113,0.045356,0.0,188.411677,0.0,0.2665490581557456
http://dbpedia.org/resource/Edgar_Allan_Poe,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Stoke-on-Trent,0,0.060586,48816.0,0.0,0.052153,0.0,0.0,2.2e-05,0.028402,0.0,-8.825716,0.0,0.27704473600771345
http://dbpedia.org/resource/Dolly_Parton,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/Caracas,0,0.040129,219471.0,0.0,0.056832,0.0,0.0,1.1e-05,0.025186,0.0,-6.662641,0.0,0.14724162660365306
http://dbpedia.org/resource/Gerald_Ford,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Stanford_University,0,0.118971,1154688.0,0.0,0.07996,0.0,0.031625,0.000105,0.076744,1.0,2602.125809,0.0,0.9899023703767358
http://dbpedia.org/resource/Herbert_Hoover,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Hong_Kong,0,0.084076,619440.0,0.0,0.055269,0.0,0.0175,3.4e-05,0.042372,0.0,1510.263534,0.0,0.2681313773352377
http://dbpedia.org/resource/Brian_Wilson,http://dbpedia.org/ontology/team,"http://dbpedia.org/resource/Knoxville,_Tennessee",0,0.06108,176168.0,0.0,0.064488,0.0,0.00275,5.2e-05,0.035283,1.0,218.473354,0.0,0.9899023703767358
http://dbpedia.org/resource/Anthony_Quinn,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/Anna_Faris,0,0.032387,4522.0,0.0,0.075678,0.0,0.0,7.4e-05,0.023813,0.0,-12.256612,0.0,0.27704473600771345
http://dbpedia.org/resource/William_S._Burroughs,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Brooklyn,0,0.169044,359774.0,0.0,0.074237,0.0,0.0165,7.8e-05,0.05883,0.0,1650.448047,0.0,0.2681313773352377
http://dbpedia.org/resource/Dean_Martin,http://dbpedia.org/ontology/foundationPlace,"http://dbpedia.org/resource/Hollywood,_Florida",0,0.051021,20176.0,0.0,0.063041,0.0,0.000375,5.1e-05,0.027861,0.0,19.229757,0.0,0.27704473600771345
http://dbpedia.org/resource/Constantine_Samuel_Rafinesque,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Prague,0,0.077671,44736.0,0.0,0.054894,0.0,0.000375,6e-06,0.026487,0.0,32.283812,0.0,0.14724162660365306
http://dbpedia.org/resource/Brittany_Murphy,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/New_York_City,0,0.143448,1055604.0,0.0,0.064163,0.0,0.092375,5.9e-05,0.05596,0.0,2173.149712,0.0,0.2681313773352377
http://dbpedia.org/resource/Dell,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/Basel,0,0.037706,25345.0,0.0,0.058678,0.0,0.0,1.3e-05,0.025338,0.0,-9.770604,0.0,0.19414747170229518
http://dbpedia.org/resource/Calvin_Coolidge,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Eva_Longoria,0,0.044425,7296.0,0.0,0.060203,0.0,0.0,4.8e-05,0.032007,1.0,-11.566556,0.0,0.9905914113921211
http://dbpedia.org/resource/Karel_Čapek,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Oklahoma_City_Thunder,0,0.059657,4836.0,0.0,0.050342,0.0,0.0,6e-06,0.021654,0.0,-12.159768,0.0,0.14724162660365306
http://dbpedia.org/resource/Kobe_Bryant,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Boston,0,0.091607,157024.0,0.0,0.062771,0.0,0.00975,4.9e-05,0.051104,1.0,950.092058,0.0,0.9899023703767358
http://dbpedia.org/resource/George_Papandreou,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/The_Infinitive_of_Go,0,0.047192,405.0,0.0,0.051892,0.0,0.0,1.1e-05,0.022253,0.0,-15.737448,0.0,0.14724162660365306
http://dbpedia.org/resource/Ian_R._MacLeod,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Minnesota_Timberwolves,0,0.04688,1128.0,0.0,0.041862,0.0,0.0,8e-06,0.016256,0.0,-14.259688,0.0,0.06418450716885017
http://dbpedia.org/resource/Frédéric_Mistral,http://dbpedia.org/ontology/author,"http://dbpedia.org/resource/Englewood,_New_Jersey",0,0.089238,1716.0,0.0,0.074787,0.0,0.000125,1.9e-05,0.036904,0.0,7.883792,0.0,0.06293260674172896
http://dbpedia.org/resource/Marge_Piercy,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/New_York_City,0,0.067332,143946.0,0.0,0.05089,0.0,0.02625,0.000173,0.018278,0.0,2771.890605,0.0,0.2786656885698494
http://dbpedia.org/resource/Ben_Gordon,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Washington_Wizards,0,0.077754,10992.0,0.0,0.073426,0.0,0.01075,0.000256,0.034052,0.0,1395.267209,0.0,0.2681313773352377
http://dbpedia.org/resource/Billy_Preston,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Utah_Jazz,0,0.077867,27005.0,0.0,0.064692,0.0,0.0005,1e-05,0.031582,0.0,37.441287,0.0,0.14724162660365306
http://dbpedia.org/resource/Brittany_Murphy,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Tacoma,_Washington",0,0.08746,28292.0,0.0,0.059611,0.0,0.001375,3.2e-05,0.052294,0.0,126.470571,0.0,0.2665490581557456
http://dbpedia.org/resource/Futuremark,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Way_Station_(novel),0,0.034657,36.0,0.0,0.049089,0.0,0.0,3.2e-05,0.012744,0.0,-19.229291,0.0,0.27704473600771345
http://dbpedia.org/resource/Anerood_Jugnauth,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Slovenia,0,0.065493,996177.0,0.0,0.055097,0.0,0.000125,1e-06,0.029822,0.0,8.303306,0.0,0.14724162660365306
http://dbpedia.org/resource/Nick_Zano,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/I_Will_Fear_No_Evil,0,0.060713,30.0,0.0,0.072176,0.0,0.00025,0.000139,0.021117,0.0,13.577445,0.0,0.06653025589359085
http://dbpedia.org/resource/Frank_Herbert,http://dbpedia.org/ontology/team,"http://dbpedia.org/resource/Mountain_View,_California",0,0.05905,17175.0,0.0,0.064141,0.0,0.000375,3.3e-05,0.031648,1.0,26.233791,0.0,0.9905914113921211
http://dbpedia.org/resource/Michael_Chang,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Eindhoven,0,0.038647,7540.0,0.0,0.064001,0.0,0.0,3.4e-05,0.014691,0.0,-11.519103,0.0,0.27704473600771345
http://dbpedia.org/resource/Lou_Reed,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Jamie_Yeo,0,0.043871,114.0,0.0,0.055351,0.0,0.0,1.3e-05,0.024114,0.0,-17.566325,0.0,0.19414747170229518
http://dbpedia.org/resource/Arthur_C._Clarke,http://dbpedia.org/ontology/author,"http://dbpedia.org/resource/West_Hollywood,_California",0,0.061488,20815.0,0.0,0.053264,0.0,0.0,3.7e-05,0.028826,0.0,-10.054548,0.0,0.06653025589359085
http://dbpedia.org/resource/Pete_Wentz,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/San_Francisco,0,0.065608,283550.0,0.0,0.061561,0.0,0.00025,5.3e-05,0.02699,0.0,18.59845,0.0,0.27704473600771345
http://dbpedia.org/resource/Laura_Wade,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.050417,90.0,0.0,0.059671,0.0,0.0,3.9e-05,0.029432,0.0,-17.907365,0.0,0.27704473600771345
http://dbpedia.org/resource/Chris_Bosh,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Nobel_Prize_in_Physics,0,0.043803,3222.0,0.0,0.05977,0.0,0.00025,1.3e-05,0.020116,0.0,18.279768,0.0,0.19414747170229518
http://dbpedia.org/resource/Juan_Ramón_Jiménez,http://dbpedia.org/ontology/subsidiary,"http://dbpedia.org/resource/Fort_Worth,_Texas",0,0.041416,9590.0,0.0,0.051424,0.0,0.0,1.7e-05,0.019611,0.0,-11.172181,0.0,0.20751898907541277
http://dbpedia.org/resource/Joe_Haldeman,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.038112,170.0,0.0,0.055995,0.0,0.0,7.4e-05,0.016414,0.0,-16.989829,0.0,0.27704473600771345
http://dbpedia.org/resource/Zoe_Salmon,http://dbpedia.org/ontology/spouse,"http://dbpedia.org/resource/Beverly_Hills,_California",0,0.069603,4613.0,0.0,0.056315,0.0,0.00025,2.1e-05,0.030749,0.0,18.240625,0.0,0.27704473600771345
http://dbpedia.org/resource/Chiang_Kai-shek,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Portland_Trail_Blazers,0,0.045657,77840.0,0.0,0.051767,0.0,0.0,7e-06,0.019311,1.0,-8.153506,0.0,0.9818532738133822
http://dbpedia.org/resource/Alexis_Valdés,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Washington_Wizards,0,0.031184,2061.0,0.0,0.044793,0.0,0.0,1.2e-05,0.013368,0.0,-13.390131,0.0,0.19414747170229518
http://dbpedia.org/resource/Kamal_Haasan,http://dbpedia.org/ontology/award,"http://dbpedia.org/resource/Lafayette,_California",0,0.038278,7200.0,0.0,0.054997,0.0,0.0,1e-05,0.022795,0.0,-11.585661,0.0,0.14724162660365306
http://dbpedia.org/resource/Guglielmo_Marconi,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Birmingham,_Alabama",0,0.060728,18300.0,0.0,0.05635,0.0,0.0,3.4e-05,0.045739,0.0,-10.240216,0.0,0.2665490581557456
http://dbpedia.org/resource/Dario_Fo,http://dbpedia.org/ontology/foundationPlace,"http://dbpedia.org/resource/Hoboken,_New_Jersey",0,0.040627,6996.0,0.0,0.066383,0.0,0.0,2.4e-05,0.020599,0.0,-11.627121,0.0,0.27704473600771345
http://dbpedia.org/resource/Thomas_Thurston_Thomas,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/New_York_City,0,0.080496,71973.0,0.0,0.050224,0.0,0.0,9.7e-05,0.027445,0.0,-8.265612,0.0,0.27704473600771345
http://dbpedia.org/resource/Stephen_Harper,http://dbpedia.org/ontology/author,"http://dbpedia.org/resource/Beverly_Hills,_California",0,0.059268,162114.0,0.0,0.053686,0.0,0.000375,1.5e-05,0.033251,0.0,19.554593,0.0,0.06418450716885017
http://dbpedia.org/resource/Max_Planck,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/A_Connecticut_Yankee_in_King_Arthur's_Court,0,0.039572,119.0,0.0,0.050966,0.0,0.0,1.7e-05,0.021649,0.0,-17.504401,0.0,0.06653025589359085
http://dbpedia.org/resource/Leon_Lai,http://dbpedia.org/ontology/spouse,"http://dbpedia.org/resource/Newark,_New_Jersey",0,0.072042,50193.0,0.0,0.055125,0.0,0.0,1.1e-05,0.036333,0.0,-8.78561,0.0,0.14070638405376604
http://dbpedia.org/resource/Mary_Pickford,http://dbpedia.org/ontology/subsidiary,"http://dbpedia.org/resource/Cupertino,_California",0,0.03952,7810.0,0.0,0.064707,0.0,0.0005,3.7e-05,0.025731,0.0,22.514089,0.0,0.27704473600771345
http://dbpedia.org/resource/Stephen_Dunham,http://dbpedia.org/ontology/foundationPlace,"http://dbpedia.org/resource/Berkeley,_California",0,0.053945,12024.0,0.000987,0.06137,0.09904,0.093,0.000121,0.029211,0.0,3253.247273,0.0,0.057184663144330905
http://dbpedia.org/resource/Akira_Kurosawa,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine,0,0.058987,11712.0,0.0,0.056596,0.0,0.0,1.2e-05,0.034392,0.0,-10.883889,0.0,0.1859843928829024
http://dbpedia.org/resource/Todd_Woodbridge,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/New_York_City,0,0.091537,2039235.0,0.000208,0.075286,2.094044,0.02225,0.000203,0.087704,0.0,3359.56668,0.0,0.06469418524870123
http://dbpedia.org/resource/Diether_Ocampo,http://dbpedia.org/ontology/award,"http://dbpedia.org/resource/Saginaw,_Michigan",0,0.047354,9273.0,0.0,0.059951,0.0,0.000125,1.3e-05,0.028131,0.0,4.303587,0.0,0.19414747170229518
http://dbpedia.org/resource/Jonathan_Swift,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Alexondra_Lee,0,0.031558,112.0,0.0,0.05583,0.0,0.0,3.3e-05,0.017903,1.0,-17.591863,0.0,0.9905914113921211
http://dbpedia.org/resource/Hal_Roach,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Prague,0,0.113425,1557372.0,0.0,0.069131,0.0,0.000125,1.1e-05,0.047165,0.0,14.458048,0.0,0.14070638405376604
http://dbpedia.org/resource/Ronald_Cheng,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Abbie_Cornish,0,0.048851,930.0,0.0,0.061223,0.0,0.0,1.4e-05,0.032116,0.0,-14.538157,0.0,0.19414747170229518
http://dbpedia.org/resource/Asa_Gray,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Edinburgh,0,0.173381,619130.0,0.000306,0.091127,0.513898,0.004,5e-06,0.054017,0.0,174.126567,0.0,0.03071075138140675
http://dbpedia.org/resource/Charlie_Parker,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Chennai,0,0.063484,151816.0,0.0,0.05124,0.0,0.000625,1.3e-05,0.028699,0.0,49.477359,0.0,0.19414747170229518
http://dbpedia.org/resource/Serena_Williams,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Nashville,_Tennessee",0,0.067283,236900.0,0.0,0.056221,0.0,0.000625,4.5e-05,0.034167,0.0,45.68422,0.0,0.2665490581557456
http://dbpedia.org/resource/Chet_Atkins,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Jamie_Yeo,0,0.035245,148.0,0.0,0.067423,0.0,0.0,7e-06,0.011412,0.0,-17.189762,0.0,0.14724162660365306
http://dbpedia.org/resource/Charlie_Parker,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Jamie_Lynn_Spears,0,0.055256,728.0,0.0,0.063516,0.0,0.0,3.9e-05,0.035112,0.0,-14.891442,0.0,0.06293260674172896
http://dbpedia.org/resource/Arthur_Ashe,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Liverpool,0,0.069859,116025.0,0.0,0.05492,0.0,0.002375,2.8e-05,0.026336,0.0,185.56008,0.0,0.06653025589359085
http://dbpedia.org/resource/Billy_Joel,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Adelaide,0,0.076721,234112.0,0.0,0.05707,0.0,0.0,5.8e-05,0.034389,0.0,-6.569934,0.0,0.2665490581557456
http://dbpedia.org/resource/Love_Actually,http://dbpedia.org/ontology/award,"http://dbpedia.org/resource/Newport_News,_Virginia",0,0.045013,9958.0,0.0,0.050154,0.0,0.0,1.9e-05,0.028015,0.0,-11.117886,0.0,0.20751898907541277
http://dbpedia.org/resource/Platial,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Houston_Rockets,0,0.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.127752,0.0,0.1826691997984028
http://dbpedia.org/resource/Love_Actually,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Prashanth,0,0.041716,1326.0,0.0,0.05266,0.0,0.0,9e-06,0.019957,0.0,-14.026391,0.0,0.14724162660365306
http://dbpedia.org/resource/Hugo_Chávez,http://dbpedia.org/ontology/starring,"http://dbpedia.org/resource/Fort_Lauderdale,_Florida",0,0.057077,41616.0,0.0,0.053489,0.0,0.0,2.3e-05,0.033321,0.0,-9.0557,0.0,0.27704473600771345
http://dbpedia.org/resource/Jelena_Janković,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Morgan_Freeman,0,0.046088,2736.0,0.0,0.051771,0.0,0.0,1.6e-05,0.014144,0.0,-12.981447,0.0,0.19414747170229518
http://dbpedia.org/resource/Dwight_D._Eisenhower,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/Emmy_Rossum,0,0.042505,10538.0,0.0,0.066987,0.0,0.000375,5.6e-05,0.018903,0.0,39.718298,0.0,0.27704473600771345
http://dbpedia.org/resource/Polycom,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Madison,_Alabama",0,0.062946,248.0,0.026316,0.066112,0.084576,0.003375,0.000868,0.025208,0.0,62.596275,0.0,0.0567506714136655
http://dbpedia.org/resource/Ascend_Communications,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/StumbleUpon,0,0.021514,4.0,0.0,0.061126,0.0,0.0,4.1e-05,0.00817,0.0,-22.399215,0.0,0.16531558233253207
http://dbpedia.org/resource/Last_Action_Hero,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Chennai,0,0.063305,54220.0,0.0,0.047782,0.0,0.0,8e-06,0.029007,0.0,-8.674356,0.0,0.14724162660365306
http://dbpedia.org/resource/Sun_Microsystems,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Sleepycat_Software,0,0.109824,736.0,0.010101,0.125956,0.205769,0.008625,0.000731,0.062746,1.0,933.180895,0.0,0.9762069531889916
http://dbpedia.org/resource/A_Hard_Day's_Night_(film),http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.041532,90.0,0.0,0.056517,0.0,0.0,2.5e-05,0.027566,0.0,-17.907365,0.0,0.27704473600771345
http://dbpedia.org/resource/Thomas_Thurston_Thomas,http://dbpedia.org/ontology/author,"http://dbpedia.org/resource/Melbourne,_Florida",0,0.04272,468.0,0.0,0.04636,0.0,0.0,7e-05,0.015769,0.0,-15.528861,0.0,0.06653025589359085
